lake_name,obs_mo,ppt_obs,ppt_cdm_z,lake_lev_obs,lake_lev_pred,usgs_obs,swims_obs,airphoto_obs
Devils Lake,1973-06-01,60.22999954223633,0.7354556745975525,294.746934,293.81340036271564,294.746934,NA,NA
Anvil Lake,1973-07-01,94.8499984741211,1.5612259967202586,NA,544.7868523996518,NA,NA,NA
Lake Huron,1973-07-01,52.29999923706055,1.1053945671743322,331.81137600000005,331.53357635377887,331.81137600000005,NA,NA
Long Lake,1973-07-01,52.040000915527344,1.0819662262986909,NA,334.71490593081035,NA,NA,NA
Plainfield Lake,1973-07-01,52.040000915527344,1.0819662262986909,NA,334.8112811254012,NA,NA,NA
Devils Lake,1973-07-01,70.13999938964844,0.733931351740948,294.53704533333337,293.8124233339467,294.53704533333337,NA,NA
Anvil Lake,1973-08-01,118.1500015258789,1.8361929830317563,NA,544.8771898520832,NA,NA,NA
Lake Huron,1973-08-01,72.160003662109375,1.1212610573078436,NA,331.5504646273283,NA,NA,NA
Long Lake,1973-08-01,72.220001220703125,1.0996095424006833,NA,334.72547723833287,NA,NA,NA
Plainfield Lake,1973-08-01,72.220001220703125,1.0996095424006833,NA,334.8181747518194,NA,NA,NA
Devils Lake,1973-08-01,73.11000061035156,0.7454746463177129,294.328215,293.8198221148814,294.328215,NA,NA
Anvil Lake,1973-09-01,72.31999969482422,1.8482092847601326,NA,544.8811376790582,NA,NA,NA
Lake Huron,1973-09-01,74.76000213623047,1.1573206639821425,NA,331.58884643051715,NA,NA,NA
Long Lake,1973-09-01,75.01000213623047,1.138520659068699,NA,334.7487915278895,NA,NA,NA
Plainfield Lake,1973-09-01,75.01000213623047,1.138520659068699,NA,334.83337816937853,NA,NA,NA
Devils Lake,1973-09-01,85.160003662109375,0.8161788932378954,294.150288,293.86514065289794,294.150288,NA,NA
Anvil Lake,1973-10-01,52.099998474121094,1.7431069212066237,NA,544.8466074254619,NA,NA,NA
Lake Huron,1973-10-01,58.900001525878906,1.107162869566509,NA,331.53545853277785,NA,NA,NA
Long Lake,1973-10-01,58.209999084472656,1.0861922931687555,NA,334.7174380541502,NA,NA,NA
Plainfield Lake,1973-10-01,58.209999084472656,1.0861922931687555,NA,334.8129323414227,NA,NA,NA
Devils Lake,1973-10-01,61.97999954223633,0.7819652112994757,294.010842,293.84321107846426,294.010842,NA,NA
Anvil Lake,1973-11-01,35.939998626708984,1.5405679969212625,NA,544.7800654355176,NA,NA,NA
Lake Huron,1973-11-01,37.56999969482422,0.9421345541545953,NA,331.35980258677887,NA,NA,NA
Long Lake,1973-11-01,37.31999969482422,0.9212599560215724,NA,334.6186159026731,NA,NA,NA
Plainfield Lake,1973-11-01,37.31999969482422,0.9212599560215724,NA,334.74848969866736,NA,NA,NA
Devils Lake,1973-11-01,35.65999984741211,0.6307336781262372,293.8524548571429,293.7462778349329,293.8524548571429,NA,NA
Anvil Lake,1973-12-01,41.529998779296875,1.3751349575368153,NA,544.7257141858405,NA,NA,NA
Lake Huron,1973-12-01,39.900001525878906,0.7912833810053451,NA,331.1992367744306,NA,NA,NA
Long Lake,1973-12-01,38.63999938964844,0.7649483058164518,NA,334.52495898953293,NA,NA,NA
Plainfield Lake,1973-12-01,38.63999938964844,0.7649483058164518,NA,334.68741534534826,NA,NA,NA
Devils Lake,1973-12-01,46.459999084472656,0.5298993458756688,293.786814,293.681647141325,293.786814,NA,NA
Anvil Lake,1974-01-01,15.899999618530273,1.0627941462323214,NA,544.6230979643001,NA,NA,NA
Lake Huron,1974-01-01,20.489999771118164,0.5408969690437466,NA,330.9327257702515,NA,NA,NA
Long Lake,1974-01-01,19.559999465942383,0.5108012450114738,NA,334.3726822451738,NA,NA,NA
Plainfield Lake,1974-01-01,19.559999465942383,0.5108012450114738,NA,334.58811457431653,NA,NA,NA
Devils Lake,1974-01-01,38.189998626708984,0.3938193474930669,293.763192,293.5944254135134,293.763192,NA,NA
Anvil Lake,1974-02-01,20.920000076293945,0.7787326324138212,NA,544.5297726024579,NA,NA,NA
Lake Huron,1974-02-01,23.940000534057617,0.30693304922848325,NA,330.6836948475144,NA,NA,NA
Long Lake,1974-02-01,23.600000381469727,0.2762583590504863,NA,334.2321516918256,NA,NA,NA
Plainfield Lake,1974-02-01,23.600000381469727,0.2762583590504863,NA,334.4964735797594,NA,NA,NA
Devils Lake,1974-02-01,28.760000228881836,0.21395764418796703,293.76243,293.47914139884654,293.76243,NA,NA
Anvil Lake,1974-03-01,11.539999961853027,0.43995358456848693,NA,544.4184703820349,NA,NA,NA
Lake Huron,1974-03-01,62.540000915527344,0.27558675516309084,NA,330.6503298887564,NA,NA,NA
Long Lake,1974-03-01,62.630001068115234,0.2466919579219274,NA,334.21443645525346,NA,NA,NA
Plainfield Lake,1974-03-01,62.630001068115234,0.2466919579219274,NA,334.48492134531926,NA,NA,NA
Devils Lake,1974-03-01,66.279998779296875,0.19828714966519015,293.8938205714286,293.46909725110856,293.8938205714286,NA,NA
Anvil Lake,1974-04-01,72.54000091552734,0.45986903426398507,NA,544.4250133893015,NA,NA,NA
Lake Huron,1974-04-01,71.63999938964844,0.29244642802733245,NA,330.66827530484335,NA,NA,NA
Long Lake,1974-04-01,71.19000244140625,0.26245427351067596,NA,334.2238807277696,NA,NA,NA
Plainfield Lake,1974-04-01,71.19000244140625,0.26245427351067596,NA,334.4910800240238,NA,NA,NA
Devils Lake,1974-04-01,87.91999816894531,0.2776294360779735,294.0988106666667,293.5199524200658,294.0988106666667,NA,NA
Anvil Lake,1974-05-01,83.339996337890625,0.5433809832504568,NA,544.4524503438982,NA,NA,NA
Lake Huron,1974-05-01,102.37999725341797,0.47306363204807705,NA,330.8605240456535,NA,NA,NA
Long Lake,1974-05-01,101.87000274658203,0.44177721058071134,NA,334.3313252638561,NA,NA,NA
Plainfield Lake,1974-05-01,101.87000274658203,0.44177721058071134,NA,334.5611453864102,NA,NA,NA
Devils Lake,1974-05-01,111.52999877929687,0.4581202320373881,294.200199,293.6356396574613,294.200199,NA,NA
Anvil Lake,1974-06-01,96.37000274658203,0.7080190792178507,NA,544.506540423447,NA,NA,NA
Lake Huron,1974-06-01,97.220001220703125,0.631892394343167,NA,331.02958119456247,NA,NA,NA
Long Lake,1974-06-01,96.0999984741211,0.5960144185952878,NA,334.42373923795884,NA,NA,NA
Plainfield Lake,1974-06-01,96.0999984741211,0.5960144185952878,NA,334.62140921015504,NA,NA,NA
Devils Lake,1974-06-01,106.33000183105469,0.6227860497047135,294.23698666666667,293.74118372932463,294.23698666666667,NA,NA
Anvil Lake,1974-07-01,82.79000091552734,0.7934512107299496,NA,544.5346082334052,NA,NA,NA
Lake Huron,1974-07-01,75.06999969482422,0.67391920598561,NA,331.0743144837435,NA,NA,NA
Long Lake,1974-07-01,76.2300033569336,0.6454804729186848,NA,334.4533777066659,NA,NA,NA
Plainfield Lake,1974-07-01,76.2300033569336,0.6454804729186848,NA,334.6407366708727,NA,NA,NA
Devils Lake,1974-07-01,78.3499984741211,0.6643980744647168,294.1059226666667,293.76785533970417,294.1059226666667,NA,NA
Anvil Lake,1974-08-01,139.6199951171875,1.2048372566476369,NA,544.669764703833,NA,NA,NA
Lake Huron,1974-08-01,88.12000274658203,0.7789729518722067,NA,331.1861335680527,NA,NA,NA
Long Lake,1974-08-01,88.44999694824219,0.7535753391211085,NA,334.5181446736932,NA,NA,NA
Plainfield Lake,1974-08-01,88.44999694824219,0.7535753391211085,NA,334.6829716804946,NA,NA,NA
Devils Lake,1974-08-01,106.38999938964844,0.8233088685329862,293.9143728,293.8697106762069,293.9143728,NA,NA
Anvil Lake,1974-09-01,91.29000091552734,1.3266900669800237,NA,544.7097981369543,NA,NA,NA
Lake Huron,1974-09-01,39.029998779296875,0.6262719170435201,NA,331.02359876509536,NA,NA,NA
Long Lake,1974-09-01,39.59000015258789,0.6050139725246707,NA,334.4291314812085,NA,NA,NA
Plainfield Lake,1974-09-01,39.59000015258789,0.6050139725246707,NA,334.6249255311438,NA,NA,NA
Devils Lake,1974-09-01,34.43000030517578,0.6637490171189114,293.77081200000003,293.7674393204227,293.77081200000003,NA,NA
Anvil Lake,1974-10-01,36.63999938964844,1.130554306013545,NA,544.6453598376003,NA,NA,NA
Lake Huron,1974-10-01,47.58000183105469,0.5233509280621981,NA,330.9140497847428,NA,NA,NA
Long Lake,1974-10-01,47.720001220703125,0.504001263665413,NA,334.3686079150682,NA,NA,NA
Plainfield Lake,1974-10-01,47.720001220703125,0.504001263665413,NA,334.5854576740615,NA,NA,NA
Devils Lake,1974-10-01,57.9900016784668,0.6108457835256144,293.6217648,293.7335305057867,293.6217648,NA,NA
Anvil Lake,1974-11-01,75.62000274658203,1.1618344813382395,NA,544.6556366035071,NA,NA,NA
Lake Huron,1974-11-01,43.93000030517578,0.398817053238306,NA,330.7814960739659,NA,NA,NA
Long Lake,1974-11-01,44.02000045776367,0.3810987802126539,NA,334.29496870006193,NA,NA,NA
Plainfield Lake,1974-11-01,44.02000045776367,0.3810987802126539,NA,334.53743700709055,NA,NA,NA
Devils Lake,1974-11-01,46.040000915527344,0.5028208350660717,293.531544,293.66429092051777,293.531544,NA,NA
Anvil Lake,1974-12-01,19.049999237060547,0.859573005056576,NA,544.556331839318,NA,NA,NA
Lake Huron,1974-12-01,37.04999923706055,0.2370432588437376,NA,330.6093042363331,NA,NA,NA
Long Lake,1974-12-01,35.86000061035156,0.214055638796592,NA,334.1948818225596,NA,NA,NA
Plainfield Lake,1974-12-01,35.86000061035156,0.214055638796592,NA,334.47216962730795,NA,NA,NA
Devils Lake,1974-12-01,48.2599983215332,0.4038057781366133,293.4870432,293.6008263081765,293.4870432,NA,NA
Anvil Lake,1975-01-01,54.11000061035156,0.7624815232618894,NA,544.5244334749515,NA,NA,NA
Lake Huron,1975-01-01,28.889999389648437,0.030628391179504007,NA,330.3895964924995,NA,NA,NA
Long Lake,1975-01-01,28.3799991607666,0.006010095395000151,NA,334.07022762460315,NA,NA,NA
Plainfield Lake,1975-01-01,28.3799991607666,0.006010095395000151,NA,334.39088171941694,NA,NA,NA
Devils Lake,1975-01-01,23.889999389648437,0.19575448831143755,293.4754608,293.4674739184964,293.4754608,NA,NA
Anvil Lake,1975-02-01,29.5,0.5175913950515737,NA,544.443977451467,NA,NA,NA
Lake Huron,1975-02-01,32.209999084472656,-0.16066668632684103,NA,330.1859822356342,NA,NA,NA
Long Lake,1975-02-01,31.59000015258789,-0.18744344546290062,NA,333.9543164852286,NA,NA,NA
Plainfield Lake,1975-02-01,31.59000015258789,-0.18744344546290062,NA,334.31529522353077,NA,NA,NA
Devils Lake,1975-02-01,34.619998931884766,0.03296709228378534,293.4590016,293.36313383827707,293.4590016,NA,NA
Anvil Lake,1975-03-01,37.150001525878906,0.31670765910871684,NA,544.3779792558894,NA,NA,NA
Lake Huron,1975-03-01,52.11000061035156,-0.24770613648247417,NA,330.0933375466416,NA,NA,NA
Long Lake,1975-03-01,51.130001068115234,-0.27851255121859747,NA,333.8997508062385,NA,NA,NA
Plainfield Lake,1975-03-01,51.130001068115234,-0.27851255121859747,NA,334.2797125479332,NA,NA,NA
Devils Lake,1975-03-01,62.880001068115234,-0.006814567293080227,293.479728,293.3376354173133,293.479728,NA,NA
Anvil Lake,1975-04-01,81.11000061035156,0.3717475310115137,NA,544.39606201512,NA,NA,NA
Lake Huron,1975-04-01,96.11000061035156,-0.10616271349010108,NA,330.24399620060404,NA,NA,NA
Long Lake,1975-04-01,96.54000091552734,-0.1334292672729568,NA,333.9866800434691,NA,NA,NA
Plainfield Lake,1975-04-01,96.54000091552734,-0.1334292672729568,NA,334.3363997349264,NA,NA,NA
Devils Lake,1975-04-01,97.4800033569336,0.10395151523198842,293.7884072727273,293.40863195769833,293.7884072727273,NA,NA
Anvil Lake,1975-05-01,63.380001068115234,0.3296000092300733,NA,544.3822148991621,NA,NA,NA
Lake Huron,1975-05-01,58.279998779296875,-0.15606778734101054,NA,330.1908772983384,NA,NA,NA
Long Lake,1975-05-01,57.83000183105469,-0.1846884627656697,NA,333.95596718224857,NA,NA,NA
Plainfield Lake,1975-05-01,57.83000183105469,-0.1846884627656697,NA,334.316371655047,NA,NA,NA
Devils Lake,1975-05-01,72.88999938964844,0.11043172310749691,294.019224,293.41278550659746,294.019224,NA,NA
Anvil Lake,1975-06-01,89.69999694824219,0.44117768515306527,NA,544.4188725471449,NA,NA,NA
Lake Huron,1975-06-01,103.4000015258789,0.029837375614655926,NA,330.388754536457,NA,NA,NA
Long Lake,1975-06-01,103.13999938964844,0.0010724668635738906,NA,334.06726915640274,NA,NA,NA
Plainfield Lake,1975-06-01,103.13999938964844,0.0010724668635738906,NA,334.38895248081514,NA,NA,NA
Devils Lake,1975-06-01,117.83000183105469,0.3123265958088772,294.0210528,293.5421918840418,294.0210528,NA,NA
Anvil Lake,1975-07-01,36.689998626708984,0.2456836189990592,NA,544.3546450697349,NA,NA,NA
Lake Huron,1975-07-01,38.29999923706055,-0.126664444273096,NA,330.22217418232606,NA,NA,NA
Long Lake,1975-07-01,37.970001220703125,-0.15606522058330613,NA,333.97311730831626,NA,NA,NA
Plainfield Lake,1975-07-01,37.970001220703125,-0.15606522058330613,NA,334.32755537682266,NA,NA,NA
Devils Lake,1975-07-01,72.01000213623047,0.3108813831868291,294.02227200000004,293.54126556170604,294.02227200000004,NA,NA
Anvil Lake,1975-08-01,101.80999755859375,0.4295222582858055,NA,544.4150432817328,NA,NA,NA
Lake Huron,1975-08-01,184.35000610351562,0.4816389490836747,NA,330.86965160308125,NA,NA,NA
Long Lake,1975-08-01,184.3300018310547,0.45366395794077435,NA,334.33844742054475,NA,NA,NA
Plainfield Lake,1975-08-01,184.3300018310547,0.45366395794077435,NA,334.5657897965174,NA,NA,NA
Devils Lake,1975-08-01,139.61000061035156,0.6009576819557002,293.81399200000004,293.7271926360486,293.81399200000004,NA,NA
Anvil Lake,1975-09-01,103.83000183105469,0.6300085394696143,NA,544.4809108978147,NA,NA,NA
Lake Huron,1975-09-01,49.38999938964844,0.38064760478186366,NA,330.7621565342698,NA,NA,NA
Long Lake,1975-09-01,48.61000061035156,0.3496975315915912,NA,334.27615408188893,NA,NA,NA
Plainfield Lake,1975-09-01,48.61000061035156,0.3496975315915912,NA,334.5251678579233,NA,NA,NA
Devils Lake,1975-09-01,16.139999389648438,0.3575254460165518,293.7452426666667,293.57116250321485,293.7452426666667,NA,NA
Anvil Lake,1975-10-01,36.630001068115234,0.4384536758448569,NA,544.4179776031206,NA,NA,NA
Lake Huron,1975-10-01,13.949999809265137,0.09693291479052568,NA,330.4601709499181,NA,NA,NA
Long Lake,1975-10-01,13.9399995803833,0.06698844956336561,NA,334.1067638930917,NA,NA,NA
Plainfield Lake,1975-10-01,13.9399995803833,0.06698844956336561,NA,334.414707285473,NA,NA,NA
Devils Lake,1975-10-01,11.670000076293945,0.09861270935775704,293.546403,293.4052100009204,293.546403,NA,NA
Anvil Lake,1975-11-01,110.37000274658203,0.679923731381978,NA,544.4973099984322,NA,NA,NA
Lake Huron,1975-11-01,76.8499984741211,0.1463085591567444,NA,330.5127263280592,NA,NA,NA
Long Lake,1975-11-01,76.01000213623047,0.11317693041339855,NA,334.13443854519454,NA,NA,NA
Plainfield Lake,1975-11-01,76.01000213623047,0.11317693041339855,NA,334.4327541271192,NA,NA,NA
Devils Lake,1975-11-01,90.19999694824219,0.18432209619718762,293.432484,293.46014622151614,293.432484,NA,NA
Anvil Lake,1975-12-01,44.349998474121094,0.5308456366727303,NA,544.4483319903084,NA,NA,NA
Lake Huron,1975-12-01,35.290000915527344,-0.026226439033323827,NA,330.3290802776868,NA,NA,NA
Long Lake,1975-12-01,35.38999938964844,-0.057804798479336256,NA,334.0319917927583,NA,NA,NA
Plainfield Lake,1975-12-01,35.38999938964844,-0.057804798479336256,NA,334.3659478557517,NA,NA,NA
Devils Lake,1975-12-01,12.390000343322754,-0.07289629226510103,293.4846048,293.2952797272976,293.4846048,NA,NA
Anvil Lake,1976-01-01,54.08000183105469,0.44003669198740347,NA,544.4184976860854,NA,NA,NA
Lake Huron,1976-01-01,31,-0.22069445139731617,NA,330.12208875266833,NA,NA,NA
Long Lake,1976-01-01,30.40999984741211,-0.25450219167355015,NA,333.91413704140024,NA,NA,NA
Plainfield Lake,1976-01-01,30.40999984741211,-0.25450219167355015,NA,334.28909391637404,NA,NA,NA
Devils Lake,1976-01-01,18.719999313354492,-0.30059889952412133,293.417244,293.1493316447844,293.417244,NA,NA
Anvil Lake,1976-02-01,34.06999969482422,0.23396298666258877,NA,544.3507943817656,NA,NA,NA
Lake Huron,1976-02-01,41.45000076293945,-0.3574358928413763,NA,329.9765413222521,NA,NA,NA
Long Lake,1976-02-01,41,-0.3927135887166615,NA,333.83132521777185,NA,NA,NA
Plainfield Lake,1976-02-01,41,-0.3927135887166615,NA,334.235091724697,NA,NA,NA
Devils Lake,1976-02-01,59.439998626708984,-0.3462789961005165,293.3066016,293.1200525663206,293.3066016,NA,NA
Anvil Lake,1976-03-01,74.9000015258789,0.2658601359263,NA,544.3612738478388,NA,NA,NA
Lake Huron,1976-03-01,88.38999938964844,-0.24987165852229395,NA,330.09103256751393,NA,NA,NA
Long Lake,1976-03-01,88.5,-0.283602787626137,NA,333.8967009003072,NA,NA,NA
Plainfield Lake,1976-03-01,88.5,-0.283602787626137,NA,334.27772368212294,NA,NA,NA
Devils Lake,1976-03-01,96.70999908447266,-0.23056443473460503,293.66328533333336,293.19422087977784,293.66328533333336,NA,NA
Anvil Lake,1976-04-01,47.58000183105469,0.1327909437815165,NA,544.3175553928463,NA,NA,NA
Lake Huron,1976-04-01,103.01000213623047,-0.0702591636053656,NA,330.28221189712855,NA,NA,NA
Long Lake,1976-04-01,103,-0.10304124169016872,NA,334.0048875709872,NA,NA,NA
Plainfield Lake,1976-04-01,103,-0.10304124169016872,NA,334.34827299586806,NA,NA,NA
Devils Lake,1976-04-01,122.45999908447266,-0.004624931498316726,294.05762880000003,293.3390388845353,294.05762880000003,NA,NA
Anvil Lake,1976-05-01,68.55000305175781,0.12520328116788149,NA,544.3150625477248,NA,NA,NA
Lake Huron,1976-05-01,53.810001373291016,-0.14819215002637476,NA,330.19926011748913,NA,NA,NA
Long Lake,1976-05-01,53.220001220703125,-0.18312154339172873,NA,333.9569060299385,NA,NA,NA
Plainfield Lake,1976-05-01,53.220001220703125,-0.18312154339172873,NA,334.3169838844448,NA,NA,NA
Devils Lake,1976-05-01,46.2599983215332,-0.11545458219385381,294.249856,293.2680015995462,294.249856,NA,NA
Anvil Lake,1976-06-01,62.689998626708984,0.08740032102518121,NA,544.3026427908679,NA,NA,NA
Lake Huron,1976-06-01,33.22999954223633,-0.3322634233833431,NA,330.0033348693155,NA,NA,NA
Long Lake,1976-06-01,33.720001220703125,-0.3636218658089349,NA,333.84875604242177,NA,NA,NA
Plainfield Lake,1976-06-01,33.720001220703125,-0.3636218658089349,NA,334.2464584920569,NA,NA,NA
Devils Lake,1976-06-01,38.47999954223633,-0.2570434210965595,294.0177,293.177248929685,294.0177,NA,NA
Anvil Lake,1976-07-01,43.959999084472656,-0.05647298041543263,NA,544.2553747617151,NA,NA,NA
Lake Huron,1976-07-01,99.33000183105469,-0.16326316184632736,NA,330.18321855012664,NA,NA,NA
Long Lake,1976-07-01,98.7300033569336,-0.1966709820972354,NA,333.94878764207505,NA,NA,NA
Plainfield Lake,1976-07-01,98.7300033569336,-0.1966709820972354,NA,334.3116898247526,NA,NA,NA
Devils Lake,1976-07-01,88.36000061035156,-0.17891274494773182,293.79105942857143,293.2273275058886,293.79105942857143,NA,NA
Anvil Lake,1976-08-01,50.41999816894531,-0.15964727873351245,NA,544.22147795326,NA,NA,NA
Lake Huron,1976-08-01,31.809999465942383,-0.3499894887475153,NA,329.9844672660644,NA,NA,NA
Long Lake,1976-08-01,31.700000762939453,-0.3829926680737268,NA,333.837149680754,NA,NA,NA
Plainfield Lake,1976-08-01,31.700000762939453,-0.3829926680737268,NA,334.2388898993126,NA,NA,NA
Devils Lake,1976-08-01,59.7599983215332,-0.22516279924559282,293.62690285714285,293.1976831077758,293.62690285714285,NA,NA
Anvil Lake,1976-09-01,22.34000015258789,-0.42153701846010067,NA,544.1354368898501,NA,NA,NA
Lake Huron,1976-09-01,13.899999618530273,-0.6257257184693367,NA,329.69097394549647,NA,NA,NA
Long Lake,1976-09-01,13.760000228881836,-0.658486490612725,NA,333.6720826433685,NA,NA,NA
Plainfield Lake,1976-09-01,13.760000228881836,-0.658486490612725,NA,334.1312484852984,NA,NA,NA
Devils Lake,1976-09-01,17.149999618530273,-0.45667916355076305,293.46414933333335,293.04929056257174,293.46414933333335,NA,NA
Anvil Lake,1976-10-01,15.119999885559082,-0.7186728009886371,NA,544.0378161173352,NA,NA,NA
Lake Huron,1976-10-01,26.68000030517578,-0.8302162444791714,NA,329.47331446867014,NA,NA,NA
Long Lake,1976-10-01,26.93000030517578,-0.8605589471376024,NA,333.5510073269482,NA,NA,NA
Plainfield Lake,1976-10-01,26.93000030517578,-0.8605589471376024,NA,334.0522943920516,NA,NA,NA
Devils Lake,1976-10-01,45.220001220703125,-0.563332074140648,293.29888,292.9809303976074,293.29888,NA,NA
Anvil Lake,1976-11-01,20.780000686645508,-0.9794907304649844,NA,543.9521271856804,NA,NA,NA
Lake Huron,1976-11-01,1.1799999475479126,-1.163451133873941,331.34808000000004,329.11861964196476,331.34808000000004,NA,NA
Long Lake,1976-11-01,1.2699999809265137,-1.192348991019561,NA,333.35220940446544,NA,NA,NA
Plainfield Lake,1976-11-01,1.2699999809265137,-1.192348991019561,NA,333.9226568228671,NA,NA,NA
Devils Lake,1976-11-01,2.190000057220459,-0.8543464710665897,293.184072,292.7944020406142,293.184072,NA,NA
Anvil Lake,1976-12-01,19.059999465942383,-1.246969889137694,NA,543.864249778661,NA,NA,NA
Lake Huron,1976-12-01,10.270000457763672,-1.443600032875192,NA,328.8204294813744,NA,NA,NA
Long Lake,1976-12-01,10.09000015258789,-1.4726003411188109,NA,333.1842918095887,NA,NA,NA
Plainfield Lake,1976-12-01,10.09000015258789,-1.4726003411188109,NA,333.8131565396083,NA,NA,NA
Devils Lake,1976-12-01,6.960000038146973,-1.120136392349711,293.1029952,292.6240415435186,293.1029952,NA,NA
Anvil Lake,1977-01-01,17.899999618530273,-1.520173920671661,NA,543.7744915261018,NA,NA,NA
Lake Huron,1977-01-01,12.199999809265137,-1.7132333640899668,NA,328.53343207884274,NA,NA,NA
Long Lake,1977-01-01,11.989999771118164,-1.7424884116955155,NA,333.0225835584737,NA,NA,NA
Plainfield Lake,1977-01-01,11.989999771118164,-1.7424884116955155,NA,333.707705414517,NA,NA,NA
Devils Lake,1977-01-01,12.949999809265137,-1.359525702016487,293.06062800000007,292.4706027615012,293.06062800000007,NA,NA
Anvil Lake,1977-02-01,19.190000534057617,-1.7849755326352221,NA,543.6874937983185,NA,NA,NA
Lake Huron,1977-02-01,31.239999771118164,-1.8829279760741051,NA,328.3528093322274,NA,NA,NA
Long Lake,1977-02-01,30.989999771118164,-1.9125917449821102,NA,332.9206631124316,NA,NA,NA
Plainfield Lake,1977-02-01,30.989999771118164,-1.9125917449821102,NA,333.6412423513719,NA,NA,NA
Devils Lake,1977-02-01,33.66999816894531,-1.5085942155291272,293.0761728,292.3750559253356,293.0761728,NA,NA
Anvil Lake,1977-03-01,97.69000244140625,-1.5871707435465627,NA,543.7524804389502,NA,NA,NA
Lake Huron,1977-03-01,96.91999816894531,-1.706979724239836,NA,328.54008844578846,NA,NA,NA
Long Lake,1977-03-01,95.44000244140625,-1.7433046919683532,NA,333.0220944695893,NA,NA,NA
Plainfield Lake,1977-03-01,95.44000244140625,-1.7433046919683532,NA,333.7073864761031,NA,NA,NA
Devils Lake,1977-03-01,94.87000274658203,-1.3898834828809596,293.14851200000004,292.451144662361,293.14851200000004,NA,NA
Anvil Lake,1977-04-01,106.55999755859375,-1.341197942709731,NA,543.833292162907,NA,NA,NA
Lake Huron,1977-04-01,76.13999938964844,-1.6442037716853206,NA,328.6069070962996,NA,NA,NA
Long Lake,1977-04-01,76.04000091552734,-1.6799227539357,NA,333.06007088821957,NA,NA,NA
Plainfield Lake,1977-04-01,76.04000091552734,-1.6799227539357,NA,333.7321511745269,NA,NA,NA
Devils Lake,1977-04-01,71.3499984741211,-1.3766244137442745,293.21353600000003,292.45964318479645,293.21353600000003,NA,NA
Anvil Lake,1977-05-01,42.119998931884766,-1.4758540989290194,NA,543.789052327899,NA,NA,NA
Lake Huron,1977-05-01,71.69999694824219,-1.606855685593424,NA,328.64666035547424,NA,NA,NA
Long Lake,1977-05-01,70.79000091552734,-1.646217243883657,NA,333.0802661457269,NA,NA,NA
Plainfield Lake,1977-05-01,70.79000091552734,-1.646217243883657,NA,333.7453206486321,NA,NA,NA
Devils Lake,1977-05-01,68.25,-1.3775055924945594,293.15664000000004,292.4590783851637,293.15664000000004,NA,NA
Anvil Lake,1977-06-01,98.18000030517578,-1.278725628642227,NA,543.8538167712466,NA,NA,NA
Lake Huron,1977-06-01,95.01000213623047,-1.4494120863864217,NA,328.8142431384116,NA,NA,NA
Long Lake,1977-06-01,94.720001220703125,-1.4890413956676432,NA,333.1744408585189,NA,NA,NA
Plainfield Lake,1977-06-01,94.720001220703125,-1.4890413956676432,NA,333.80673266286504,NA,NA,NA
Devils Lake,1977-06-01,85.91999816894531,-1.3020177234878685,293.07373440000003,292.50746302979803,293.07373440000003,NA,NA
Anvil Lake,1977-07-01,92.58000183105469,-1.1129395981908552,NA,543.9082839923504,NA,NA,NA
Lake Huron,1977-07-01,102.44999694824219,-1.2521427169988164,NA,329.0242164245711,NA,NA,NA
Long Lake,1977-07-01,105.12999725341797,-1.2762747257711404,NA,333.30192380361905,NA,NA,NA
Plainfield Lake,1977-07-01,105.12999725341797,-1.2762747257711404,NA,333.88986521731465,NA,NA,NA
Devils Lake,1977-07-01,124.75,-1.0532947230793213,292.95344,292.66688432682895,292.95344,NA,NA
Anvil Lake,1977-08-01,157.42999267578125,-0.5603538557389022,NA,544.0898301077322,NA,NA,NA
Lake Huron,1977-08-01,80.220001220703125,-1.1650482767963588,NA,329.1169196449053,NA,NA,NA
Long Lake,1977-08-01,80.5199966430664,-1.1864203042079513,NA,333.3557616829106,NA,NA,NA
Plainfield Lake,1977-08-01,80.5199966430664,-1.1864203042079513,NA,333.92497328944256,NA,NA,NA
Devils Lake,1977-08-01,86.220001220703125,-0.9675439192058172,292.82779466666665,292.721847094054,292.82779466666665,NA,NA
Anvil Lake,1977-09-01,150.1300048828125,-0.05266232386333934,NA,544.2566267120296,NA,NA,NA
Lake Huron,1977-09-01,107.1500015258789,-0.9269146539519388,NA,329.37038879467207,NA,NA,NA
Long Lake,1977-09-01,107.23999786376953,-0.9464668739696854,NA,333.4995340603631,NA,NA,NA
Plainfield Lake,1977-09-01,107.23999786376953,-0.9464668739696854,NA,334.01872830104446,NA,NA,NA
Devils Lake,1977-09-01,91.720001220703125,-0.8521590508683887,292.74262,292.7958040877292,292.74262,NA,NA
Anvil Lake,1977-10-01,58.36000061035156,-0.08904641406343265,NA,544.2446731096652,NA,NA,NA
Lake Huron,1977-10-01,60.279998779296875,-0.9378745149098825,NA,329.358723131481,NA,NA,NA
Long Lake,1977-10-01,60.20000076293945,-0.9566393910239804,NA,333.49343901533655,NA,NA,NA
Plainfield Lake,1977-10-01,60.20000076293945,-0.9566393910239804,NA,334.0147536779124,NA,NA,NA
Devils Lake,1977-10-01,59.09000015258789,-0.8802554881098645,292.71511542857144,292.77779541760367,292.71511542857144,NA,NA
Anvil Lake,1977-11-01,70.93000030517578,-0.05205126833335551,NA,544.2568274677661,NA,NA,NA
Lake Huron,1977-11-01,84.9800033569336,-0.8219957049929799,NA,329.48206440128905,NA,NA,NA
